date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:58:32	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20May%202017%2021:58:45%20GMT	http://theluigiguy.github.io/RevChatStats	C:/HTTrack/deluxer21.github.io/RevChatStatsArchive/RevChatStats%2011%20May%202/theluigiguy.github.io/RevChatStats.0.delayed	(from )
18:01:59	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20May%202017%2022:02:13%20GMT	https://theluigiguy.github.io/RevChatStats	C:/HTTrack/deluxer21.github.io/RevChatStatsArchive/RevChatStats%2011%20May%202/theluigiguy.github.io/RevChatStats.1.delayed	(from )
18:02:00	27088/27088	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2003:23:35%20GMT	https://theluigiguy.github.io/RevChatStats/	C:/HTTrack/deluxer21.github.io/RevChatStatsArchive/RevChatStats%2011%20May%202/theluigiguy.github.io/RevChatStats/index.html	(from )
18:02:00	5216/5216	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22590ba6fa-239c%22	https://theluigiguy.github.io/robots.txt		(from )
18:02:00	104/104	---M--	200	added ('OK')	image/png	date:Fri,%2012%20May%202017%2003:23:35%20GMT	https://theluigiguy.github.io/RevChatStats/gfx//red-v.png	C:/HTTrack/deluxer21.github.io/RevChatStatsArchive/RevChatStats%2011%20May%202/theluigiguy.github.io/RevChatStats/gfx/red-v.png	(from https://theluigiguy.github.io/RevChatStats/)
18:02:00	112/112	---M--	200	added ('OK')	image/png	date:Fri,%2012%20May%202017%2003:23:35%20GMT	https://theluigiguy.github.io/RevChatStats/gfx//blue-h.png	C:/HTTrack/deluxer21.github.io/RevChatStatsArchive/RevChatStats%2011%20May%202/theluigiguy.github.io/RevChatStats/gfx/blue-h.png	(from https://theluigiguy.github.io/RevChatStats/)
18:02:00	114/114	---M--	200	added ('OK')	image/png	date:Fri,%2012%20May%202017%2003:23:35%20GMT	https://theluigiguy.github.io/RevChatStats/gfx//green-h.png	C:/HTTrack/deluxer21.github.io/RevChatStatsArchive/RevChatStats%2011%20May%202/theluigiguy.github.io/RevChatStats/gfx/green-h.png	(from https://theluigiguy.github.io/RevChatStats/)
18:02:01	110/110	---M--	200	added ('OK')	image/png	date:Fri,%2012%20May%202017%2003:23:35%20GMT	https://theluigiguy.github.io/RevChatStats/gfx//yellow-h.png	C:/HTTrack/deluxer21.github.io/RevChatStatsArchive/RevChatStats%2011%20May%202/theluigiguy.github.io/RevChatStats/gfx/yellow-h.png	(from https://theluigiguy.github.io/RevChatStats/)
18:02:01	110/110	---M--	200	added ('OK')	image/png	date:Fri,%2012%20May%202017%2003:23:35%20GMT	https://theluigiguy.github.io/RevChatStats/gfx//red-h.png	C:/HTTrack/deluxer21.github.io/RevChatStatsArchive/RevChatStats%2011%20May%202/theluigiguy.github.io/RevChatStats/gfx/red-h.png	(from https://theluigiguy.github.io/RevChatStats/)
